signal_date,entry_date,exit_date,basket,top1,top2,top1_score,top2_score,margin,top1_weight,top2_weight
2026-05-29,2026-06-01,2026-07-01,425,BNO,PALL,1.0,0.9194630872483222,0.08053691275167785,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,426,GSG,EWZ,0.9865771812080537,0.912751677852349,0.0738255033557047,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,427,EZA,UNG,0.9798657718120806,0.959731543624161,0.020134228187919545,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,428,BNO,GSG,1.0,0.9865771812080537,0.01342281879194629,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,429,PPLT,COMT,0.9395973154362416,0.9328859060402684,0.006711409395973145,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,430,BNO,GSG,1.0,0.9865771812080537,0.01342281879194629,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,431,GSG,MTUM,0.9865771812080537,0.8590604026845637,0.12751677852348997,1.0,0.0
2026-05-29,2026-06-01,2026-07-01,432,USO,COMT,0.9731543624161074,0.9328859060402684,0.04026845637583898,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,433,USO,UNG,0.9731543624161074,0.959731543624161,0.0134228187919464,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,434,BNO,USL,1.0,0.9932885906040269,0.006711409395973145,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,435,GSG,USO,0.9865771812080537,0.9731543624161074,0.01342281879194629,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,436,UNG,HACK,0.959731543624161,0.9530201342281879,0.006711409395973145,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,437,UNG,PPLT,0.959731543624161,0.9395973154362416,0.020134228187919434,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,438,BNO,URA,1.0,0.8523489932885906,0.1476510067114094,1.0,0.0
2026-05-29,2026-06-01,2026-07-01,439,EZA,DBO,0.9798657718120806,0.9664429530201343,0.01342281879194629,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,440,USL,TAN,0.9932885906040269,0.8859060402684564,0.10738255033557043,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,441,DBO,HACK,0.9664429530201343,0.9530201342281879,0.0134228187919464,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,442,GDXJ,PPLT,0.9463087248322147,0.9395973154362416,0.006711409395973145,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,443,USL,EZA,0.9932885906040269,0.9798657718120806,0.01342281879194629,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,444,BNO,DBO,1.0,0.9664429530201343,0.03355704697986572,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,445,BNO,GSG,1.0,0.9865771812080537,0.01342281879194629,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,446,BNO,DBO,1.0,0.9664429530201343,0.03355704697986572,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,447,HACK,GDX,0.9530201342281879,0.9261744966442953,0.02684563758389258,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,448,GDX,EWY,0.9261744966442953,0.8926174496644296,0.03355704697986572,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,449,USL,PALL,0.9932885906040269,0.9194630872483222,0.0738255033557047,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,450,COMT,XLE,0.9328859060402684,0.9060402684563759,0.02684563758389258,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,451,EZA,UNG,0.9798657718120806,0.959731543624161,0.020134228187919545,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,452,UNG,PPLT,0.959731543624161,0.9395973154362416,0.020134228187919434,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,453,GDXJ,TAN,0.9463087248322147,0.8859060402684564,0.0604026845637583,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,454,USL,SMH,0.9932885906040269,0.8322147651006712,0.1610738255033557,1.0,0.0
2026-05-29,2026-06-01,2026-07-01,455,USL,DBO,0.9932885906040269,0.9664429530201343,0.02684563758389258,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,456,COMT,EWZ,0.9328859060402684,0.912751677852349,0.020134228187919434,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,457,GSG,COMT,0.9865771812080537,0.9328859060402684,0.05369127516778527,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,458,IHI,IWF,0.8187919463087249,0.7516778523489933,0.06711409395973156,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,459,GDX,EWN,0.9261744966442953,0.8456375838926175,0.08053691275167785,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,460,COMT,GDX,0.9328859060402684,0.9261744966442953,0.006711409395973145,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,461,PALL,TUR,0.9194630872483222,0.8993288590604027,0.020134228187919434,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,462,EZA,DBO,0.9798657718120806,0.9664429530201343,0.01342281879194629,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,463,USL,DBO,0.9932885906040269,0.9664429530201343,0.02684563758389258,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,464,USO,DBO,0.9731543624161074,0.9664429530201343,0.006711409395973145,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,465,USL,UNG,0.9932885906040269,0.959731543624161,0.033557046979865834,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,466,DBO,EWZ,0.9664429530201343,0.912751677852349,0.05369127516778527,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,467,HACK,PPLT,0.9530201342281879,0.9395973154362416,0.01342281879194629,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,468,USO,UNG,0.9731543624161074,0.959731543624161,0.0134228187919464,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,469,USL,GSG,0.9932885906040269,0.9865771812080537,0.006711409395973145,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,470,USO,XLK,0.9731543624161074,0.8120805369127517,0.1610738255033557,1.0,0.0
2026-05-29,2026-06-01,2026-07-01,471,COMT,THD,0.9328859060402684,0.785234899328859,0.1476510067114094,1.0,0.0
2026-05-29,2026-06-01,2026-07-01,472,EZA,PALL,0.9798657718120806,0.9194630872483222,0.06040268456375841,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,473,GDXJ,COMT,0.9463087248322147,0.9328859060402684,0.01342281879194629,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,474,EZA,UNG,0.9798657718120806,0.959731543624161,0.020134228187919545,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,475,TAN,KWEB,0.8859060402684564,0.8657718120805369,0.020134228187919545,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,476,PPLT,KWEB,0.9395973154362416,0.8657718120805369,0.0738255033557047,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,477,USO,DBO,0.9731543624161074,0.9664429530201343,0.006711409395973145,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,478,GSG,HACK,0.9865771812080537,0.9530201342281879,0.033557046979865834,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,479,DBO,UNG,0.9664429530201343,0.959731543624161,0.006711409395973256,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,480,USL,PPLT,0.9932885906040269,0.9395973154362416,0.05369127516778527,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,481,TUR,EWK,0.8993288590604027,0.8389261744966443,0.06040268456375841,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,482,GSG,EZA,0.9865771812080537,0.9798657718120806,0.006711409395973145,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,483,USO,EWY,0.9731543624161074,0.8926174496644296,0.08053691275167785,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,484,BNO,IGV,1.0,0.8791946308724832,0.12080536912751683,1.0,0.0
2026-05-29,2026-06-01,2026-07-01,485,EZA,HACK,0.9798657718120806,0.9530201342281879,0.02684563758389269,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,486,EZA,URA,0.9798657718120806,0.8523489932885906,0.12751677852348997,1.0,0.0
2026-05-29,2026-06-01,2026-07-01,487,GSG,EZA,0.9865771812080537,0.9798657718120806,0.006711409395973145,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,488,GDXJ,XLE,0.9463087248322147,0.9060402684563759,0.04026845637583887,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,489,EZA,DBO,0.9798657718120806,0.9664429530201343,0.01342281879194629,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,490,DBO,UNG,0.9664429530201343,0.959731543624161,0.006711409395973256,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,491,GDX,IGV,0.9261744966442953,0.8791946308724832,0.046979865771812124,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,492,BNO,PPLT,1.0,0.9395973154362416,0.06040268456375841,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,493,BNO,HACK,1.0,0.9530201342281879,0.046979865771812124,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,494,GSG,MTUM,0.9865771812080537,0.8590604026845637,0.12751677852348997,1.0,0.0
2026-05-29,2026-06-01,2026-07-01,495,DBO,HACK,0.9664429530201343,0.9530201342281879,0.0134228187919464,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,496,GDX,EWZ,0.9261744966442953,0.912751677852349,0.01342281879194629,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,497,USL,EZA,0.9932885906040269,0.9798657718120806,0.01342281879194629,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,498,PALL,TAN,0.9194630872483222,0.8859060402684564,0.03355704697986572,0.75,0.25
2026-05-29,2026-06-01,2026-07-01,499,GDXJ,PALL,0.9463087248322147,0.9194630872483222,0.02684563758389258,0.75,0.25
